@relation chat

@attribute class_area {socio-emocional,tarea}
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
tarea,'haber uno de apache me parecer , que te dar uno f_r_ame_w_o_r_k para javo ',0,0,1,3,3,3,1,0,2,1,0,0
tarea,'me confundir yo , semi supervisar no ser el mismo que reforzar , para el ejemplo que día poder que servir , pero en reforzar tener uno meta claro , en semi supervisar se dar alguno pauta pero no todo , y no estar de el todo claro ',6,3,6,3,11,6,4,0,4,5,0,0
tarea,'claro el información que brindar ser incompleto ',1,1,1,1,2,1,0,0,0,0,0,0
tarea,'este bueno ese , aunque me parecer que tendríamos que usar ejemplo menos volar , pi el verdad ni idea como trabajar ese juego gigante . ',2,1,3,4,5,2,6,0,0,3,0,0
tarea,'todo este nos servir para responder el 1 pregunta ',1,0,2,1,2,2,0,0,1,0,0,0
socio-emocional,'si ser ',0,0,0,0,1,0,1,0,0,0,0,0
tarea,'verdad no creer que tener que ser muy extenso ',1,2,0,1,3,0,2,0,0,0,0,0
tarea,'no no , obvio , esperar que candar se poner a tono y elaborar entre todo el 1 ',2,2,2,1,4,2,1,0,2,2,0,0
socio-emocional,'da le da le no haber problema ',0,1,0,1,3,2,0,0,0,0,0,0
socio-emocional,'no , me parca que ser uno definición mas corto y conciso , no creer que haber que poner ejemplo ',2,2,1,3,4,1,5,0,0,2,0,0
socio-emocional,'extenso no significar bueno . ',1,1,0,1,1,0,0,0,0,1,0,0
tarea,'kiss ( jeep i simple tupid ) < 3 . ',2,0,0,3,0,0,0,0,0,4,1,0
tarea,'ejemplo en el 2 haber que poner ',0,0,1,1,2,0,1,0,1,0,1,0
tarea,'no ser ejemplo , ser más aplicación ',0,2,0,2,2,0,0,0,0,1,0,0
tarea,'bueno decir para que ir hacer el 1 ',0,0,1,0,3,0,1,1,1,0,1,0
tarea,'si yo estar pensar el mismo q candar , me parecer q el de el ejemplo quedar para el 2 ',2,0,4,1,5,3,2,0,2,1,0,0
tarea,'listo entonces poner uno definición general pero bueno , y el distinto tipo ',3,1,2,2,1,0,2,1,0,1,0,0
tarea,'bueno , empezar a redactar el definición de machina lea_ar_ni_n_g ? con nuestro palabra ? ',1,0,2,3,2,0,0,1,3,3,0,0
tarea,'cande tirar el tuya , breve ',2,0,1,1,1,0,0,0,0,1,0,0
tarea,'que ser el único que nos faltar ',1,0,1,0,2,2,1,0,0,0,0,0
tarea,'ceba : ser uno manera de estudiar y construir algoritmo que aprender a_partir_de información ',0,0,1,4,4,1,1,0,2,1,0,0
tarea,'pato : crear técnicas que permitir a uno computador aprender ',1,0,1,2,3,1,0,0,1,1,0,0
tarea,'hincho : ser decir generar uno comportamiento a_partir_de diverso evento que ir afectar a el mismo . ',1,0,3,3,5,1,0,0,2,2,0,0
tarea,'watt : uno área vi en el cual se estudiar el diseño de sistema , que mediante el entrada continua de dato tener el capacidad de enseñar se a ellos mismo sobre como perfeccionar se . ',1,0,5,8,4,7,1,0,7,3,0,0
tarea,'ir pensar en aplicación mientras tanto ',0,1,0,1,2,0,1,0,1,0,0,0
tarea,'a mi ya se me ocurrir uno ',0,1,2,0,1,2,0,0,1,0,0,0
tarea,'cual maté ? ',0,0,0,1,0,1,0,0,0,1,0,0
tarea,'podríamos buscar alguno recomendado de cualquiera cosa de interesá ',0,1,1,3,2,0,0,0,2,0,0,0
tarea,'terminar primero el uno decir , así ir cerrar ',0,2,1,0,4,1,0,0,0,1,0,0
socio-emocional,'da le da le ',0,0,0,0,2,2,0,0,0,0,0,0
tarea,'si , seriar técnicas para generar uno comportamiento o que permitir a el maquinar \" aprender \" ',1,0,2,1,5,0,3,0,2,3,0,0
tarea,'si querer lo ir redactar en el documento ',0,0,1,1,3,1,1,0,1,0,0,0
socio-emocional,'buen_í_si_m_o ',1,0,0,0,0,0,0,0,0,0,0,0
tarea,'y que cada uno agregar o cambiar el que le parecer ',0,0,2,0,3,3,3,0,0,0,0,0
socio-emocional,'listo ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'yo no tener drama en redactar y que me ir corregir ',0,1,0,1,4,3,1,0,1,0,0,0
tarea,'si alguien querer adelante también ',0,2,0,0,1,1,1,0,0,0,0,0
tarea,'tratar de hacer uno mergo de el que todo decir ',0,0,2,0,4,2,0,0,2,0,0,0
tarea,'da le , yo ir a el trabajo en TM_min:10 me volver a conectar ',0,0,1,1,4,3,0,0,3,1,1,0
tarea,'poner el tuya maté que quizás ser el mas completo ',2,0,2,2,2,1,1,0,0,0,0,0
tarea,'de ultimar el ir modificar ',0,0,1,0,3,0,0,0,1,0,0,0
socio-emocional,'nao , tiro todo , y ir editar ',0,0,0,1,2,1,1,1,0,2,0,0
tarea,'y me ir guiar ',0,0,0,0,2,1,1,0,0,0,0,0
socio-emocional,'si ese que ir armar quedo bueno ',2,0,1,0,2,1,1,0,0,0,0,0
socio-emocional,'si por ese decir ',0,0,0,0,1,1,1,0,1,0,0,0
socio-emocional,'da le si ',0,0,0,0,1,1,1,0,0,0,0,0
tarea,'poner todo y lo ir armar ',0,0,0,0,3,2,1,0,0,0,0,0
tarea,'porque el miad este muy con mi palabra ',0,1,3,2,0,0,1,0,1,0,0,0
socio-emocional,'bueno da le ',0,0,0,0,1,1,0,1,0,0,0,0
tarea,'redondeo con negro palabra clave ',2,0,0,2,0,0,0,0,1,0,0,0
socio-emocional,'joya ',0,0,0,1,0,0,0,0,0,0,0,0
tarea,'lo ir a ir modificar sobre el marcha ',0,0,1,1,3,1,0,0,2,0,0,0
tarea,'ustedes digan me ',0,0,0,1,1,1,0,0,0,0,0,0
socio-emocional,'ahí ir ',0,1,0,0,1,0,0,0,0,0,0,0
tarea,'qué le parecer ',0,0,0,0,1,2,0,0,0,0,0,0
tarea,'se lo dejar en negro a el que escribir ',0,0,1,1,2,3,0,0,2,0,0,0
tarea,'corrigen , agregar , debatir ',0,0,0,0,3,0,0,0,0,2,0,0
tarea,'uno área vi en el cual estudiar y diseñar sistema , que trabajar mediante . . ',0,0,2,3,3,2,1,0,2,3,0,0
tarea,'o este mal ',0,0,1,1,0,0,1,0,0,0,0,0
tarea,'estar bien , acá no haber nada que estar mal ',0,4,0,0,3,2,0,0,0,1,0,0
tarea,'todo tener el mismo concepto , pero con diferente palabra ',1,0,2,2,1,1,1,0,1,1,0,0
tarea,'ahí lo editar de nuevo ',1,1,0,0,1,1,0,0,1,0,0,0
socio-emocional,'joya ',0,0,0,1,0,0,0,0,0,0,0,0
tarea,'ahí ? , qué opinar ? ',0,1,0,0,1,1,0,0,0,3,0,0
tarea,'pato lo leer ahora en el laburno , por él no se preocupen que de último nos dejar uno comentario ',1,2,2,3,3,4,1,0,3,1,0,0
socio-emocional,'si ah este bueno ',1,1,1,0,0,0,1,0,0,0,0,0
tarea,'si creer q ahí quedar , ',0,1,0,0,2,0,2,0,0,1,0,0
socio-emocional,'no me cerrar mucho el de \" aprender de ellos mismo \" ',1,2,1,0,2,2,0,0,2,2,0,0
tarea,'creer q me sonar uno poco el parte de aprender de ellos mismo ',0,1,2,1,3,3,1,0,2,0,0,0
tarea,'creer q ir mas aprender de el experiencia sobre evento o algo así ',0,0,1,3,3,2,2,0,2,0,0,0
socio-emocional,'ese ',0,0,0,0,0,1,0,0,0,0,0,0
socio-emocional,'sí , de uno ',0,1,1,0,0,0,0,0,1,1,0,0
tarea,'claro como que aprender por el uso que se le dar ',0,1,1,1,2,4,1,0,1,0,0,0
tarea,'o de ejemplo ',0,0,0,1,0,0,1,0,1,0,0,0
tarea,'o aprender de el información que se le brindar ',0,0,1,1,2,3,1,0,1,0,0,0
tarea,'ser uno área vi , en el cual se estudiar y diseñar técnica para poder construir algoritmo / sistema que tener el habilidad de aprender tanto de información brindar como de su propio experiencia . ',1,1,4,8,8,3,2,0,5,3,0,0
tarea,'si ah estarza ',1,1,0,0,0,0,1,0,0,0,0,0
socio-emocional,'si así quedar ',0,1,0,0,1,0,1,0,0,0,0,0
socio-emocional,'buen_í_si_m_o ',1,0,0,0,0,0,0,0,0,0,0,0
tarea,'no poner lo de que se generar comportamiento ? ',0,1,0,1,2,3,0,0,1,1,0,0
tarea,'a qué te referí ? ',0,0,0,1,0,2,0,0,1,1,0,0
tarea,'( me quedar pensá_n_dolo , pero no se si te referir a que en base a su experiencia generar comportamiento o ir modificando el mismo ) ',1,1,2,4,5,3,4,0,3,3,0,0
socio-emocional,'el definición quedo bueno ',2,0,1,1,0,0,0,0,0,0,0,0
socio-emocional,'aunque como que el ver corto ',1,0,1,0,1,0,3,0,0,0,0,0
tarea,'para mi el comportamiento se modificar , no debería generar nuevo ',2,1,2,1,2,1,0,0,1,1,0,0
tarea,'si pero después le agregar el diferente tipo ',1,1,1,1,1,1,2,0,0,0,0,0
tarea,'no tener nada de malo que ser corto si cubrir todo el que creer que ser machina clearing ',3,1,2,1,5,3,2,0,1,0,0,0
tarea,'poder haber 1000 cosa , y día a día se le seguir agregar approach , o manera de implementar lo , pero el definición ser uno solo ',1,0,2,6,6,3,3,0,2,3,1,0
tarea,'a que el técnicas ese se usar para que lo maquinar \" aprender \" y así después poder generar se distinto comportamiento o mejorar se el comportamiento ',0,1,3,4,6,5,4,0,2,2,0,0
tarea,'y , ese ser su habilidad , ser consecuencia de aprender de su experiencia , depender cómo vos implementar qué y cómo , ir a modificar su comportamiento o no ',0,1,3,4,7,5,3,0,3,4,0,0
tarea,'en base a el problema que surgir o a el distinto uso ',1,0,2,3,1,1,1,0,3,0,0,0
tarea,'si optimizar su comportamiento ',0,0,1,1,1,0,1,0,0,0,0,0
tarea,'si querer le agregar uno alteración ',0,0,1,1,2,1,1,0,0,0,0,0
tarea,'ser uno área vi , en el cual se estudiar y diseñar técnica para poder construir algoritmo / sistema que tener el habilidad de aprender tanto de información brindar como de su propio experiencia , y en base a ese modificar su comportamiento . ',1,1,5,10,9,4,3,0,7,4,0,0
socio-emocional,'ahora acomodo el conector ',0,1,1,2,0,0,0,0,0,0,0,0
tarea,'sir para mi este bien ',0,0,2,2,0,0,0,0,1,0,0,0
tarea,'ser uno área vi , en el cual se estudiar y diseñar técnica para poder construir algoritmo / sistema . ',0,0,2,5,5,2,1,0,2,3,0,0
tarea,'este tener el habilidad de aprender de información brindar como forma de entrenamiento , tanto como de su propio experiencia , y en base a ese modificar su comportamiento . ',1,1,3,7,4,2,3,0,6,3,0,0
socio-emocional,'joya ',0,0,0,1,0,0,0,0,0,0,0,0
tarea,'qué opinar ahora ? ',0,1,0,0,1,1,0,0,0,1,0,0
tarea,'modificar usted donde creer que ir cada cosa y de último el que ser gramático o semántico lo corregir deponés ',3,1,2,1,5,4,3,0,1,0,0,0
tarea,'por ah mas q modificar podríamos poner corregir o mejorar ',0,0,0,1,5,1,2,0,1,0,0,0
tarea,'perfeccionar ser el palabra q buscar ',0,0,1,1,3,1,0,0,0,0,0,0
socio-emocional,'cuando modificar estar corregir o mejorar . ',0,0,0,0,4,0,2,0,0,1,0,0
socio-emocional,'no siempre ir a mejorar , o a corregir . ',0,2,0,0,3,0,1,0,2,2,0,0
tarea,'si no lo hacer bien poder que hacer ny y que estar endose de rumbo ',0,2,0,2,5,1,4,0,1,0,0,0
tarea,'perfeccionar se me gustar , ser el que usar yo en mi definición , pero no querer poner la ',0,1,2,1,6,5,1,0,1,2,0,0
socio-emocional,'estar de_acuerdo_con maté , poder pasar que empeorar , aunque tener mas conocimiento ',0,0,0,2,5,0,3,0,1,2,0,0
tarea,'perfeccionar ir bien ',0,1,0,0,2,0,0,0,0,0,0,0
tarea,'perfeccionar ser ',0,0,0,0,2,0,0,0,0,0,0,0
socio-emocional,'si da le ',0,0,0,0,1,1,1,0,0,0,0,0
tarea,'poned perfeccionar ',0,0,0,0,2,0,0,0,0,0,0,0
tarea,'creer que ahí estar todo de acuerdo ',0,1,0,1,2,1,1,0,1,0,0,0
tarea,'cande estar agregar el de el comportamiento ',0,0,2,2,2,0,0,0,1,0,0,0
tarea,'te parecer que le faltar algo más ? ',0,2,0,0,2,2,1,0,0,1,0,0
tarea,'para mi ya este ',0,1,2,0,0,0,0,0,1,0,0,0
tarea,'porque el enunciado decir redactar con su palabra uno definición de machina clearing . ',1,0,3,4,2,0,1,0,2,1,0,0
socio-emocional,'me parecer que este medio mal redactar ',0,1,1,1,2,1,1,0,0,0,0,0
tarea,'creer que mas que ese ',0,0,0,0,1,1,3,0,0,0,0,0
tarea,'donde ? ',0,0,0,0,0,1,0,0,0,1,0,0
tarea,'acomoda lo cande , y pomelo a evaluar ',1,0,0,1,2,1,1,0,1,1,0,0
tarea,'así terminar con el 1 ',0,1,1,0,1,0,0,0,1,0,1,0
tarea,'y seguir adelante ',0,1,0,0,1,0,1,0,0,0,0,0
socio-emocional,'el final pifiar ',0,0,1,1,1,0,0,0,0,0,0,0
socio-emocional,'ah lo filié ',0,1,0,0,1,1,0,0,0,0,0,0
tarea,'de el tipo de ny y demos no ir a hablar no ? ',0,2,1,3,2,0,1,0,3,1,0,0
tarea,'banca que haber varios modificar ',0,0,1,1,2,1,0,0,0,0,0,0
socio-emocional,'y sino ser uno quiloso ',0,0,1,1,1,0,2,0,0,0,0,0
tarea,'estar tocá_n_dolo sotavente yo ahora , alguno sólo resaltar ',0,3,0,1,2,2,0,0,0,1,0,0
tarea,'me parecer que no ser necesario hablar de el tipo ',1,1,1,1,3,1,1,0,1,0,0,0
tarea,'por el que te pedir el enunciado ',0,0,2,1,1,2,0,0,1,0,0,0
tarea,'este bien , si opinar así ',0,0,1,2,1,0,1,0,0,1,0,0
tarea,'si querer poder contar ',0,0,0,0,3,0,1,0,0,0,0,0
tarea,'pero uno definición no siempre incluir clasificación y enfoque ',0,2,1,3,1,0,2,0,0,0,0,0
socio-emocional,'claro ',0,1,0,0,0,0,0,0,0,0,0,0
tarea,'ser más , si te fijar en w_i_k_i_pedia , ellos en el definición te dar algo más breve que nosotros si sacar todo el parte de el historia . ',1,2,4,5,4,4,3,0,3,3,0,0
tarea,'y hasta que no se poner a pulir lo en su tipo , y su enfoque , y aplicación no hablar de otro cosa ',0,2,3,4,3,2,4,0,4,2,0,0
socio-emocional,'este bien , me convencer ',0,0,1,1,1,1,0,0,0,1,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'saja_ja_j ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'yo ser el peleador ',1,0,1,0,1,1,0,0,0,0,0,0
tarea,'el tipo de asistir o no , estar implícita_mente en el definición que ya tener ',0,3,2,2,3,1,1,0,2,1,0,0
socio-emocional,'este bien ',0,0,1,1,0,0,0,0,0,0,0,0
tarea,'cande terminar con el definición ? ',1,0,1,1,1,0,0,0,1,1,0,0
tarea,'ya ser dejen la así ',0,1,0,1,2,1,0,0,0,0,0,0
socio-emocional,'quedo bien ',0,1,0,0,0,0,0,1,0,0,0,0
tarea,'yo le agregaría algo a el principio ',1,0,1,1,0,3,0,0,1,0,0,0
tarea,'tener que estar conforme , agrega le uno comentario con el que creer que le faltar y dónde ',0,1,2,1,5,4,3,0,1,1,0,0
socio-emocional,'sir este bien ese que este agregar jajay ',0,1,1,1,1,2,1,1,0,0,0,0
tarea,'ah este ',0,1,1,0,0,0,0,0,0,0,0,0
tarea,'ya quedar conforme ',0,1,0,1,1,0,0,0,0,0,0,0
socio-emocional,'genial ',1,0,0,0,0,0,0,0,0,0,0,0
tarea,'para mi estar perder demasiado tiempo en detalle ',0,1,1,2,2,0,0,0,2,0,0,0
tarea,'que ser cosa que se poder pulir ',0,0,0,1,3,2,1,0,0,0,0,0
tarea,'aprovechar que estar todo junto y seguir adelante ',1,1,1,0,3,0,2,0,0,0,0,0
tarea,'para detalle tener tiempo desabra ',0,1,0,2,1,0,0,0,1,0,0,0
tarea,'ir a el 2 ',0,0,1,0,1,0,0,0,1,0,1,0
socio-emocional,'si da le ',0,0,0,0,1,1,1,0,0,0,0,0
tarea,'cualquiera cosa p_ó_n_g_a_n_le comentario y ser , [??:??/??/??:1.30:??] con el 1 estar ',2,0,2,2,2,0,1,0,1,1,0,1
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'si , después cada uno que lo modificar en otro momento si le parecer ',0,1,2,1,2,4,2,0,1,1,0,0
socio-emocional,'si mal ',0,1,0,0,0,0,1,0,0,0,0,0
tarea,'bien preguntar 2 ',0,1,0,0,1,0,0,0,0,0,1,0
tarea,'no se lo mas basic el buscador ',0,1,1,2,0,2,1,0,0,0,0,0
tarea,'cada uno q de uno ejemplo y alguno explicación breve ',1,0,3,2,0,2,1,0,1,0,0,0
tarea,'el motor de búsqueda ser uno ',0,0,1,2,1,1,0,0,1,0,0,0
tarea,'juego , y como lo maquinar podrir generar estrategia en base a el que el usuario este demostrar ',0,0,2,5,3,3,2,0,2,1,0,0
tarea,'cual ser el que habías pensar vos maté ? ',0,0,1,2,2,3,0,0,0,1,0,0
tarea,'yo proponer uno aplicación : en el bolsa . ',0,0,2,2,1,1,0,0,1,2,0,0
tarea,'usar ny asistir para detectar cuando ir o subir el acción de uno empresa . ',0,0,2,3,5,0,2,0,2,1,0,0
tarea,'o usar ny sin asistencia para el estadística de el bolsa asociar con el estado de uno empresa ( compra , venta de acción , adquisición de empresa , cierre de empresa ) , y ver qué ser el que aprender , talvez te sorprender asociar baja de acción con el quebrar de uno empresa , o subida de acción con uno bueno adquisición de uno empresa por parte de otro . ',1,1,9,21,8,4,3,0,16,9,0,0
tarea,'el teclado de uno telefoto , ese nuevo q esta re copar q te ir armar el frase practicante sin teclear ',1,0,4,5,5,3,0,0,2,1,0,0
tarea,'como s_w_i_f_t_k_e_y , sí ',0,1,0,1,0,0,1,0,0,1,0,0
socio-emocional,'ex_a_a_a_a_acto ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'estar bueno ese , amar ese teclado ',1,0,2,1,2,0,0,0,0,1,0,0
socio-emocional,'si ese de el bolsa ser buen_is_i_m_o ',1,0,2,1,1,0,1,0,1,0,0,0
socio-emocional,'sir de uno ',0,0,1,1,0,0,0,0,1,0,0,0
socio-emocional,'si te solucionar el vida cuando este en pedo y tened q escribir bien ',0,1,2,3,2,2,3,0,1,0,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'show ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'baja_ja_ja_ja_j ',0,0,0,0,0,0,0,1,0,0,0,0
tarea,'desarrollar uno poco lo de el buscador ',0,0,2,1,1,2,0,0,1,0,0,0
tarea,'y poner ese 3 ',0,0,1,0,1,0,1,0,0,0,1,0
tarea,'el buscador , que te ir facilitar el cosa , de el búsquedas realizar anterior_mente ',0,1,3,3,3,2,0,0,1,2,0,0
tarea,'partió escribiste el de el teclado ',0,0,2,2,1,0,0,0,1,0,0,0
tarea,'el que terminar de escribir o no hacer nada releer el que ya se escribir ',0,2,2,0,5,4,1,0,1,0,0,0
tarea,'yo pondría si o si alguno tipo de recomendado ',0,1,0,3,0,1,3,0,1,0,0,0
tarea,'para mi ser el uso fundamental ',1,0,2,1,1,0,0,0,1,0,0,0
tarea,'se basar en ese ',0,0,0,0,1,2,0,0,1,0,0,0
tarea,'bueno , pero que se resaltar ',0,0,0,0,1,1,2,1,0,1,0,0
tarea,'agrega le ',0,0,0,0,1,1,0,0,0,0,0,0
socio-emocional,'che en el 2 no se si serio teclado el palabra ',2,1,2,2,0,1,1,1,1,0,0,0
socio-emocional,'nono ',0,0,0,1,0,0,0,0,0,0,0,0
socio-emocional,'como para diferenciar nomás jajay ',0,1,0,0,1,0,1,1,1,0,0,0
tarea,'que serio diccionario ? ',1,0,0,1,0,0,1,0,0,1,0,0
tarea,'el que cursar nui ',0,0,1,1,1,1,0,0,0,0,0,0
socio-emocional,'si , algo así ',0,1,0,1,0,0,1,0,0,1,0,0
socio-emocional,'no querer mandar fruto ',0,1,0,1,2,0,0,0,0,0,0,0
tarea,'motile ? dejar teclado jajajá ',0,0,0,2,1,0,0,1,0,1,0,0
socio-emocional,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'mandar fruto ! ! ',0,0,0,1,1,0,0,0,0,2,0,0
socio-emocional,'jajajá che cinco ',0,0,0,0,0,0,0,3,0,0,0,0
socio-emocional,'poder reordenar te tu palabra ',0,0,1,1,2,1,0,0,0,0,0,0
tarea,'diccionario predictivo ',1,0,0,1,0,0,0,0,0,0,0,0
socio-emocional,'sisés ',0,1,0,0,0,0,0,0,0,0,0,0
socio-emocional,'moved i ',0,1,0,1,0,0,0,0,0,0,0,0
socio-emocional,'te reordenar el sopa de letra que me dejar ',0,0,1,2,2,3,0,0,1,0,0,0
socio-emocional,'jajay chiste ',0,0,0,1,0,0,0,1,0,0,0,0
socio-emocional,'jajajá si ser alisio para redactar ',1,0,0,0,2,0,1,1,1,0,0,0
socio-emocional,'el 1 también tener sopa de letra ',0,0,1,2,2,0,0,0,1,0,1,0
socio-emocional,'ajajá ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'jajay sí ',0,1,0,0,0,0,0,1,0,0,0,0
tarea,'acomodar ',0,0,0,0,1,0,0,0,0,0,0,0
socio-emocional,'yo ir a acomodar uno poco el 2 ',0,1,2,0,2,1,0,0,1,0,1,0
tarea,'acomodar el 1 ',0,0,1,0,1,0,0,0,0,0,1,0
tarea,'ah el ultimar patricio lo modificar y quedar joya ',1,1,1,1,3,1,1,0,0,0,0,0
tarea,'jajajá a el q poner yo lo este cambiar todo , pobre le tirar uno problema ',1,0,3,1,3,5,0,1,1,1,0,0
socio-emocional,'jajajá no querer matar tu idea ',0,1,1,1,2,0,0,1,0,0,0,0
socio-emocional,'me estar costar uno huevo ',0,0,1,1,2,1,0,0,0,0,0,0
socio-emocional,'j_j_aja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
socio-emocional,'uno traba lengua ',0,0,1,2,0,0,0,0,0,0,0,0
tarea,'uso diario quedar genial ',2,0,0,1,1,0,0,0,0,0,0,0
socio-emocional,'che tampoco le cambiar todo ',0,1,1,0,1,1,0,1,0,0,0,0
socio-emocional,'nao así quedar genial ',1,1,0,1,1,0,0,0,0,0,0,0
tarea,'mi idea no ser cambiar le todo , el 1 parte no poder modificar lo de otro manera ',1,2,3,3,4,3,0,0,1,1,0,0
tarea,'el 1 que habiz puesto estar bien ',2,1,1,1,1,1,0,0,0,0,0,0
tarea,'estar modificá_n_dolo en base a el que él me ir decir por acá ',0,1,1,2,3,3,0,0,3,0,0,0
tarea,'diccionario ser el palabra ? ? ',0,0,1,2,1,0,0,0,0,2,0,0
tarea,'si o no ? ',0,1,0,0,0,0,2,0,0,1,0,0
socio-emocional,'no saber ',0,1,0,0,1,0,0,0,0,0,0,0
tarea,'que ir ? ',0,0,0,0,1,0,1,0,0,1,0,0
socio-emocional,'ahí ',0,1,0,0,0,0,0,0,0,0,0,0
tarea,'dispositivo de entrada ',0,0,0,2,0,0,0,0,1,0,0,0
tarea,'o algo así ',0,0,0,1,0,1,1,0,0,0,0,0
tarea,'el 2 parte te lo dejar intacto , le corregir 2 solideces ',2,0,1,2,2,3,0,0,0,1,1,0
socio-emocional,'chico yo me tener que ir pero en 20 o 30 volver disculpar ',0,0,0,1,4,2,3,0,1,0,2,0
socio-emocional,'no pasar nada , de último dejar comentario y lo charlar por ahí ',1,2,0,1,3,2,1,0,2,1,0,0
socio-emocional,'da le joya ',0,0,0,1,1,1,0,0,0,0,0,0
tarea,'me parecer que este muy extenso lo de el diccionario ',1,1,2,1,1,2,1,0,1,0,0,0
tarea,'estar leer el que poner hincho a el apio ',1,0,2,1,3,1,0,0,1,0,0,0
tarea,'usar machina clearing para generar uno respuesta , sin_necesidad_de utilizar el tecla , que posible_mente el usuario ir a usar en ese momento , utilizar el información que ir generar con su uso , ir almacenar el respuesta que el usuario realizar a_partir_de uno mensaje recibir y el frase y palabra que mas este acostumbrar a utilizar . ',1,1,11,12,14,4,3,0,7,5,0,0
socio-emocional,'me lo mandar cuando querer poner en contexto el párrafo ',0,0,1,2,3,2,1,0,1,0,0,0
tarea,'ese ser el original ',1,0,1,0,1,1,0,0,0,0,0,0
socio-emocional,'jajay ser uno sopa de letra , pero el concepto estar bien ',0,1,2,3,2,0,1,1,1,1,0,0
socio-emocional,'igual dejar el mitad casi intacto eh ',1,2,1,1,1,0,0,1,0,0,0,0
tarea,'no se si iris el de dispositivo moriles podrir usar se en otro contexto teme ',3,1,2,3,1,2,1,0,2,0,0,0
tarea,'como eme ... dispositivo moriles ',1,0,0,2,0,0,1,0,0,1,0,0
